id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,srcip,dstip
209,23.660702,tcp,-,REQ,8,0,360,0,0.295849,254,0,106.505714,0.0,7,0,3380.1,0.0,7207.256,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0,192.168.1.14,192.168.1.1
210,25.758749,tcp,-,REQ,8,0,360,0,0.271752,254,0,97.830841,0.0,7,0,3679.82075,0.0,7908.3105,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0,192.168.1.15,192.168.1.1
211,23.660702,tcp,-,REQ,8,0,360,0,0.295849,254,0,106.505714,0.0,7,0,3380.1,0.0,7207.256,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0,192.168.1.13,192.168.1.254
212,25.758749,tcp,-,REQ,8,0,360,0,0.271752,254,0,97.830841,0.0,7,0,3679.82075,0.0,7908.3105,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0,192.168.1.14,192.168.1.254
213,23.387411,tcp,-,REQ,8,0,360,0,0.299306,254,0,107.750275,0.0,7,0,3341.05825,0.0,7135.8145,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,5,1,1,10,0,0,0,5,10,0,Normal,0,192.168.1.15,192.168.1.254
214,1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,1,1,2,0,0,0,2,2,0,Normal,0,192.168.1.16,192.168.1.254
215,1.673592,tcp,http,FIN,10,10,810,1250,11.352827,62,252,3484.720459,5377.654785,2,2,185.817333,172.823781,11880.84357,264.53125,255,1522106436,1808274607,255,0.272405,0.118175,0.15423,81,125,1,179,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0,192.168.1.17,192.168.1.254
216,0.764506,tcp,-,FIN,10,6,534,268,19.620514,254,252,5033.315918,2343.997314,2,1,81.707222,126.416602,4438.601969,203.207203,255,2658339474,3311865946,255,0.197293,0.132422,0.064871,53,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Normal,0,192.168.1.18,192.168.1.254
217,25.801886,tcp,-,REQ,8,0,360,0,0.271298,254,0,97.667282,0.0,7,0,3685.9835,0.0,7908.7935,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,27,6,3,2,2,25,0,0,0,3,25,0,Normal,0,192.168.1.19,192.168.1.254
218,2.185865,tcp,-,FIN,10,8,2516,354,7.777242,254,252,8289.625,1134.562378,2,1,235.241222,298.511844,14077.74139,448.213062,255,474828067,1496932436,255,0.223554,0.096279,0.127275,252,44,0,0,11,1,1,1,1,1,0,0,0,6,1,0,Normal,0,192.168.1.20,192.168.1.254
219,4e-06,igmp,-,INT,2,0,90,0,250000.0006,254,0,90000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,Normal,0,192.168.1.21,192.168.1.254
220,24.682304,tcp,-,REQ,6,0,270,0,0.202574,254,0,72.926743,0.0,5,0,4936.461,0.0,9053.515,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,4,2,2,10,0,0,0,6,10,0,Normal,0,192.168.1.22,192.168.1.254
221,25.819431,tcp,-,REQ,6,0,270,0,0.193653,254,0,69.714935,0.0,5,0,5163.8865,0.0,9501.71,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,4,2,2,10,0,0,0,6,10,0,Normal,0,192.168.1.20,192.168.1.254
222,3e-06,igmp,-,INT,2,0,2120,0,333333.3215,254,0,2826666496.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1060,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,Normal,0,192.168.1.21,192.168.1.254
223,4e-06,igmp,-,INT,2,0,90,0,250000.0006,254,0,90000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,Normal,0,192.168.1.22,192.168.1.254
224,25.819431,tcp,-,REQ,6,0,270,0,0.193653,254,0,69.714935,0.0,5,0,5163.8865,0.0,9501.71,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,4,2,2,10,0,0,0,6,10,0,Normal,0,192.168.1.23,192.168.1.254
225,3e-06,igmp,-,INT,2,0,2120,0,333333.3215,254,0,2826666496.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1060,0,0,0,4,2,4,4,4,4,0,0,0,4,4,0,Normal,0,192.168.1.24,192.168.1.254
226,24.682304,tcp,-,REQ,6,0,270,0,0.202574,254,0,72.926743,0.0,5,0,4936.461,0.0,9053.515,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,4,2,2,10,0,0,0,6,10,0,Normal,0,192.168.1.25,192.168.1.254
227,1.429959,tcp,-,FIN,10,6,534,268,10.489811,254,252,2690.986084,1253.182739,2,1,154.764778,260.458203,9820.865541,461.2485,255,719690824,970205825,255,0.268815,0.127659,0.141156,53,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.26,192.168.1.254
228,31.542561,tcp,-,REQ,4,0,180,0,0.09511,254,0,34.239452,0.0,3,0,10514.187,0.0,14869.294,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,2,2,7,0,0,0,7,7,0,Normal,0,192.168.1.27,192.168.1.254
229,29.195513,tcp,-,REQ,4,0,180,0,0.102756,254,0,36.991985,0.0,3,0,9731.837,0.0,13762.884,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,2,2,7,0,0,0,7,7,0,Normal,0,192.168.1.28,192.168.1.254
230,30.79278,tcp,-,REQ,4,0,180,0,0.097425,254,0,35.073158,0.0,3,0,10264.259,0.0,14515.846,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,2,2,7,0,0,0,7,7,0,Normal,0,192.168.1.29,192.168.1.254
231,30.79278,tcp,-,REQ,4,0,180,0,0.097425,254,0,35.073158,0.0,3,0,10264.259,0.0,14515.846,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,2,2,7,0,0,0,7,7,0,Normal,0,192.168.1.27,192.168.1.254
232,27.413933,tcp,-,REQ,4,0,180,0,0.109433,254,0,39.396027,0.0,3,0,9137.977,0.0,12923.047,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,1,1,1,10,0,0,0,1,10,0,Normal,0,192.168.1.28,192.168.1.254
233,31.542561,tcp,-,REQ,4,0,180,0,0.09511,254,0,34.239452,0.0,3,0,10514.187,0.0,14869.294,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,2,2,7,0,0,0,7,7,0,Normal,0,192.168.1.29,192.168.1.254
234,0.524961,tcp,-,FIN,10,6,534,268,28.573551,254,252,7330.068359,3413.586914,2,1,58.226333,79.221797,2984.401603,121.234352,255,2574656218,3450825200,255,0.197129,0.128843,0.068286,53,45,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.10,192.168.1.254
235,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,2,0,0,0,3,2,0,Normal,0,192.168.1.11,192.168.1.254
236,29.195513,tcp,-,REQ,4,0,180,0,0.102756,254,0,36.991985,0.0,3,0,9731.837,0.0,13762.884,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,2,2,7,0,0,0,7,7,0,Normal,0,192.168.1.12,192.168.1.254
237,27.413933,tcp,-,REQ,4,0,180,0,0.109433,254,0,39.396027,0.0,3,0,9137.977,0.0,12923.047,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,7,1,1,7,0,0,0,7,7,0,Normal,0,192.168.1.13,192.168.1.254
238,5e-06,igmp,-,INT,2,0,90,0,200000.0051,254,0,72000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,2,2,2,2,0,0,0,3,2,0,Normal,0,192.168.1.14,192.168.1.254
239,5e-06,igmp,-,INT,2,0,90,0,200000.0051,254,0,72000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,2,2,2,2,0,0,0,3,2,0,Normal,0,192.168.1.15,192.168.1.254
240,1.129944,tcp,-,FIN,10,8,534,354,15.044994,254,252,3405.478516,2194.799072,2,1,122.617,150.692859,6633.795682,259.958828,255,1369330500,1187426251,255,0.248763,0.075085,0.173678,53,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.16,192.168.1.254
241,1.964566,tcp,-,FIN,10,8,2516,354,8.653311,254,252,9223.411133,1262.365356,2,1,218.174222,270.640719,13125.09697,469.482,255,1591881928,2482385855,255,0.159326,0.07008,0.089246,252,44,0,0,8,1,1,1,1,1,0,0,0,1,1,0,Normal,0,192.168.1.14,192.168.1.5
242,2.349783,tcp,http,FIN,12,10,888,1370,8.936996,62,252,2771.319824,4197.834473,2,2,213.616639,241.403,12385.515,352.723313,255,1786836554,2627151766,255,0.335828,0.176119,0.159709,74,137,1,239,2,1,1,1,1,1,0,0,1,1,1,0,Normal,0,192.168.1.15,192.168.1.5
243,7e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,2,0,0,0,1,2,0,Normal,0,192.168.1.16,192.168.1.5
23361,0.005896,tcp,-,FIN,22,24,2054,2478,7632.292832,31,29,2660787.0,3222523.75,6,6,0.264238,0.227435,16.088439,13.678699,255,1180375907,3326103183,255,0.00081,0.000654,0.000156,93,103,0,0,10,0,3,1,1,1,0,0,0,1,9,0,Normal,0,192.168.1.17,192.168.1.5
23362,0.034952,tcp,-,FIN,44,46,2750,27602,2546.349295,31,29,615243.75,6180361.5,7,16,0.804651,0.7642,0.0,56.551261,255,1520116647,1527636094,255,0.000712,0.000559,0.000153,63,600,0,0,8,0,6,1,1,1,0,0,0,2,19,0,Normal,0,192.168.1.18,192.168.1.5
23363,0.007721,tcp,-,FIN,30,26,3624,5578,7123.429713,31,29,3630617.75,5557829.5,7,7,0.266241,0.27776,14.862088,16.738467,255,2247767457,98510618,255,0.000772,0.000632,0.00014,121,215,0,0,8,0,3,1,1,1,0,0,0,1,8,0,Normal,0,192.168.1.19,192.168.1.5
23364,0.03338,tcp,-,FIN,122,126,7814,15690,7399.640108,31,29,1857399.5,3730617.0,30,32,0.273025,0.262504,17.525963,15.034982,255,1400901975,1401953780,255,0.000737,0.000562,0.000175,64,125,0,0,8,0,2,1,1,1,0,0,0,2,13,0,Normal,0,192.168.1.20,192.168.1.5
23365,0.001099,udp,-,CON,2,2,146,178,2729.754356,31,29,531392.1875,647861.6875,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,15,0,2,2,1,1,0,0,0,4,7,0,Normal,0,192.168.1.21,192.168.1.5
23366,0.004408,udp,-,CON,4,4,568,304,1588.021765,31,29,773139.75,413793.0938,0,0,1.202667,0.980333,1.69093,1.377917,0,0,0,0,0.0,0.0,0.0,142,76,0,0,4,0,3,1,1,2,0,0,0,2,9,0,Normal,0,192.168.1.22,192.168.1.5
23367,7.200272,tcp,-,FIN,232,438,13350,548216,92.913156,31,29,14769.44141,607715.9375,21,197,31.168528,16.475381,12609.71729,9178.188464,255,622307277,679635267,255,0.000647,0.00052,0.000127,58,1252,0,0,7,0,3,2,1,2,0,0,0,2,14,0,Normal,0,192.168.1.23,192.168.1.5
23368,0.001114,udp,-,CON,2,2,146,178,2692.998243,31,29,524237.0,639138.25,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,12,0,4,2,1,2,0,0,0,5,5,0,Normal,0,192.168.1.21,172.16.0.10
23369,0.007465,tcp,-,FIN,14,6,8928,320,2545.211053,31,29,8885198.0,286135.3125,4,1,0.574231,1.3678,30.1266,2.566771,255,158194133,169293495,255,0.000617,0.000483,0.000134,638,53,0,0,10,0,5,1,1,4,0,0,0,7,12,0,Normal,0,192.168.1.22,172.16.0.10
23370,0.021426,tcp,-,FIN,52,40,37274,3276,4247.176387,31,29,13649958.0,1192943.125,18,8,0.413255,0.53518,22.82292,1.160264,255,860901887,3007411367,255,0.000702,0.00055,0.000152,717,82,0,0,18,0,2,1,1,1,0,0,0,4,10,0,Normal,0,192.168.1.23,172.16.0.10
23371,0.004966,tcp,-,FIN,18,18,4488,2456,7047.925761,31,29,6828836.0,3737414.25,7,7,0.273118,0.260824,13.49666,0.348445,255,3789706245,3788612836,255,0.000671,0.000525,0.000146,249,136,0,0,7,0,4,1,1,3,0,0,0,4,8,0,Normal,0,192.168.1.24,172.16.0.10
23372,1.101911,tcp,-,FIN,122,126,7820,15676,224.156045,31,29,56309.44922,112909.3047,30,32,9.103628,8.810832,568.452399,561.688895,255,3096485765,3116076465,255,0.00071,0.000553,0.000157,64,124,0,0,10,0,1,1,1,1,0,0,0,1,11,0,Normal,0,192.168.1.25,172.16.0.10
23373,1e-05,udp,dns,INT,2,0,264,0,100000.0025,60,0,105600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,7,0,3,3,3,3,0,0,0,3,7,0,Normal,0,192.168.1.26,172.16.0.10
23374,0.001094,udp,-,CON,2,2,146,178,2742.230477,31,29,533820.875,650822.6875,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,11,0,2,1,1,1,0,0,0,1,7,0,Normal,0,192.168.1.27,172.16.0.10
23375,1.004652,tcp,-,FIN,12,18,1580,10168,28.865716,31,29,11538.32324,76476.23438,3,5,91.297821,59.063119,9528.554325,7674.382754,255,1000379432,1001445656,255,0.00073,0.000575,0.000155,132,565,0,0,14,0,3,1,1,1,0,0,0,4,9,0,Normal,0,192.168.1.28,172.16.0.10
23376,0.030644,tcp,-,FIN,52,42,37264,3380,3034.851889,31,29,9541313.0,861506.3125,18,8,0.594078,0.734463,34.2601,1.552289,255,458189869,459261841,255,0.000682,0.000524,0.000158,717,80,0,0,5,0,5,1,1,1,0,0,0,2,9,0,Normal,0,192.168.1.29,172.16.0.10
23377,0.58916,tcp,-,FIN,22,24,2054,2478,76.379927,31,29,26627.74023,32249.30273,6,6,28.038763,25.590305,1787.996671,1711.118254,255,3305500870,3305799864,255,0.000715,0.000573,0.000142,93,103,0,0,15,0,2,1,1,2,0,0,0,4,6,0,Normal,0,192.168.1.10,172.16.0.10
23378,1.227954,tcp,-,FIN,12,18,1580,10168,23.616519,31,29,9440.092773,62569.11719,3,5,111.599092,72.199469,10494.08749,8449.356366,255,3336491153,3341772142,255,0.000679,0.000559,0.00012,132,565,0,0,15,0,1,1,1,1,0,0,0,1,8,0,Normal,0,192.168.1.28,172.16.0.10
23379,0.00111,udp,dns,CON,2,2,146,178,2702.702815,31,29,526126.125,641441.4375,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Normal,0,192.168.1.29,172.16.0.10
23380,0.025986,tcp,-,FIN,44,46,2750,27602,3424.920993,31,29,827522.5,8312783.5,7,16,0.611119,0.564644,34.135684,34.20484,255,827339087,836612204,255,0.000713,0.000574,0.000139,63,600,0,0,10,0,2,1,1,2,0,0,0,4,13,0,Normal,0,192.168.1.10,172.16.0.10
23381,0.016134,tcp,-,FIN,40,42,2542,21006,5020.453871,31,29,1229205.5,10167845.0,7,14,0.404026,0.376585,31.224762,29.252943,255,1480374769,3630312792,255,0.000847,0.000684,0.000163,64,500,0,0,4,0,2,1,1,2,0,0,0,3,7,0,Normal,0,192.168.1.11,172.16.0.10
23382,0.001022,udp,-,CON,2,2,146,178,2935.420795,31,29,571428.5625,696673.1875,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,9,0,3,1,1,1,0,0,0,4,9,0,Normal,0,192.168.1.12,172.16.0.10
23383,0.444211,tcp,-,FIN,28,30,4400,3080,128.317397,31,29,76414.13281,53632.16797,7,7,16.44026,15.299759,890.586229,22.363424,255,4031067484,1888791113,255,0.000609,0.000514,9.5e-05,157,103,0,0,7,0,2,1,1,1,0,0,0,3,9,0,Normal,0,192.168.1.13,172.16.0.10
23384,0.011139,tcp,-,FIN,40,42,2542,21006,7271.748021,31,29,1780411.25,14727355.0,7,14,0.277051,0.257341,16.09827,15.00122,255,1400114023,3545788554,255,0.000731,0.000587,0.000144,64,500,0,0,3,0,4,1,1,1,0,0,0,3,11,0,Normal,0,192.168.1.14,172.16.0.10
23385,1.1e-05,udp,dns,INT,2,0,264,0,90909.0902,60,0,96000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,3,3,3,3,0,0,0,3,8,0,Normal,0,192.168.1.15,172.16.0.10
23386,0.014136,tcp,-,FIN,44,46,2750,27602,6295.982066,31,29,1521222.5,15281268.0,7,16,0.32107,0.3022,0.0,17.309264,255,3336919468,1194694810,255,0.000664,0.000533,0.000131,63,600,0,0,9,0,2,1,1,1,0,0,0,4,7,0,Normal,0,192.168.1.16,172.16.0.10
23387,0.001079,udp,-,CON,2,2,146,178,2780.352305,31,29,541241.9375,659870.25,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,25,0,5,2,1,2,0,0,0,9,9,0,Normal,0,192.168.1.17,172.16.0.10
23388,0.015325,tcp,-,FIN,40,44,2542,21110,5415.987098,31,29,1294094.625,10769853.0,7,14,0.383436,0.3525,22.824657,22.892878,255,3869955581,1720658538,255,0.00066,0.000512,0.000148,64,480,0,0,7,0,2,1,1,1,0,0,0,2,13,0,Normal,0,192.168.1.15,172.16.0.10
23389,0.011955,tcp,-,FIN,40,42,2542,21006,6775.407518,31,29,1658887.375,13722124.0,7,14,0.298282,0.27761,17.273358,16.71005,255,1460113389,3609989755,255,0.000696,0.000563,0.000133,64,500,0,0,5,0,4,1,1,1,0,0,0,2,11,0,Normal,0,192.168.1.16,172.16.0.10
23390,0.038188,tcp,-,FIN,84,86,4862,80646,4425.474055,31,29,1006598.938,16698230.0,7,36,0.456169,0.443471,0.0,23.2587,255,3636483943,1501967290,255,0.000659,0.000489,0.00017,58,938,0,0,16,0,3,1,1,1,0,0,0,2,9,0,Normal,0,192.168.1.17,172.16.0.10
23391,0.043915,tcp,-,FIN,48,50,2974,33882,2208.812488,31,29,530661.5,6048958.0,7,18,0.927617,0.886327,64.062047,62.090153,255,1220907355,1227807405,255,0.000604,0.000478,0.000126,62,678,0,0,18,0,1,1,1,1,0,0,0,4,6,0,Normal,0,192.168.1.18,172.16.0.10
23392,1.1e-05,udp,dns,INT,2,0,264,0,90909.0902,60,0,96000000.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,3,3,3,3,0,0,0,3,8,0,Normal,0,192.168.1.19,172.16.0.10
23393,0.011547,tcp,-,FIN,40,42,2542,21006,7014.808952,31,29,1717502.375,14206980.0,7,14,0.288487,0.266415,16.753129,14.955598,255,398186996,398524933,255,0.000739,0.000614,0.000125,64,500,0,0,7,0,2,1,1,1,0,0,0,4,6,0,Normal,0,192.168.1.20,172.16.0.10
23394,0.001127,udp,-,CON,2,2,146,178,2661.934417,31,29,518189.9063,631765.75,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,2,1,1,1,0,0,0,4,7,0,Normal,0,192.168.1.21,172.16.0.10
23395,1.200073,tcp,-,FIN,14,18,1684,10168,25.831762,31,29,10426.03223,64022.77344,3,5,92.284772,70.561176,9072.266797,7943.140431,255,3069697653,3066501112,255,0.000662,0.000529,0.000133,120,565,0,0,15,0,4,1,1,1,0,0,0,4,11,0,Normal,0,192.168.1.22,172.16.0.10
23396,0.072037,tcp,-,FIN,46,48,2854,31458,1291.003297,31,29,310062.9063,3420797.75,7,17,1.593156,1.520638,0.0,86.237558,255,3190479557,1041150976,255,0.000716,0.000563,0.000153,62,655,0,0,9,0,2,1,1,1,0,0,0,2,10,0,Normal,0,192.168.1.23,172.16.0.10
23397,0.012274,tcp,-,FIN,38,40,2438,20194,6273.423567,31,29,1547335.875,12833632.0,7,13,0.332111,0.299179,21.073166,18.450108,255,4056481973,4056790980,255,0.00073,0.000595,0.000135,64,505,0,0,11,0,2,1,1,1,0,0,0,1,17,0,Normal,0,192.168.1.24,172.16.0.10
314,1.189909,tcp,-,FIN,10,8,718,354,14.286807,254,252,4349.912598,2084.193115,2,1,124.082889,156.742578,7045.530993,252.233594,255,1875092270,2979850829,255,0.194236,0.092702,0.101534,72,44,0,0,3,1,1,1,1,3,0,0,0,1,5,0,Fuzzers,1,198.51.100.4,192.168.1.254
315,0.810054,tcp,-,FIN,10,8,1716,354,20.986255,254,252,15258.24219,3061.52417,2,1,87.289222,98.376141,5420.143092,150.344531,255,3031716204,2219296948,255,0.235306,0.121418,0.113888,172,44,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1,198.51.100.4,192.168.1.254
316,0.860513,tcp,-,FIN,12,6,3678,268,19.755658,254,252,31348.74219,2082.47876,3,1,76.312729,151.394797,4647.415399,246.086297,255,3552807124,195896751,255,0.161295,0.103532,0.057763,307,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1,198.51.100.4,192.168.1.254
317,1.1899,tcp,http,FIN,12,10,1326,3294,17.648541,62,252,8175.476562,19934.44727,3,3,108.172726,123.631664,5431.634445,188.441078,255,2360436159,2374207485,255,0.176547,0.076228,0.100319,111,329,1,784,2,1,2,1,1,4,0,0,1,2,2,0,Exploits,1,198.51.100.4,192.168.1.254
318,0.721047,tcp,-,FIN,10,6,2484,268,20.803083,254,252,24808.36914,2485.274902,2,1,80.116333,93.374398,3876.50671,149.212516,255,3941728817,809922470,255,0.242878,0.181181,0.061697,248,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1,198.51.100.4,192.168.1.254
319,0.801919,tcp,-,FIN,14,8,6830,354,26.187184,254,252,63278.21094,3092.581787,4,1,61.686078,96.998,3905.252043,199.857828,255,36109589,1085354634,255,0.205898,0.122277,0.083621,488,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1,198.51.100.4,192.168.1.254
320,0.407476,tcp,http,FIN,10,6,780,268,36.811983,254,252,13782.40625,4397.805176,2,1,45.184444,71.706602,2284.19162,108.168641,255,2232729964,2184754395,255,0.11405,0.048911,0.065139,78,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1,198.51.100.4,192.168.1.254
321,0.456038,tcp,-,FIN,10,6,550,268,32.891996,254,252,8683.487305,3929.49707,2,1,56.897251,66.885797,2774.308748,102.10993,255,4266331438,1499648008,255,0.162386,0.1216,0.040786,55,45,0,0,6,1,1,1,1,6,0,0,0,1,7,0,Fuzzers,1,198.51.100.4,192.168.1.254
322,0.69726,tcp,-,FIN,10,6,1294,268,21.512778,254,252,13366.60645,2570.059814,2,1,71.402444,123.216797,3967.154229,185.008125,255,828937626,197746881,255,0.162913,0.081167,0.081746,129,45,0,0,5,1,1,1,1,5,0,0,0,2,5,0,Fuzzers,1,198.51.100.4,192.168.1.254
323,1.155184,tcp,-,FIN,10,8,564,354,14.71627,254,252,3518.054199,2146.843994,2,1,123.749556,153.528422,8865.517908,220.230312,255,4134405368,3771382557,255,0.151956,0.080481,0.071475,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1,198.51.100.4,192.168.1.254
324,0.823709,tcp,http,FIN,12,28,914,29346,47.346817,62,252,8138.796387,274834.9063,2,11,74.882636,28.308852,5161.273419,3164.931511,255,3770212799,282351333,255,0.141144,0.058747,0.082397,76,1048,1,13825,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,10.0.0.66,192.168.1.5
325,1.094653,tcp,http,FIN,10,10,824,2216,17.357098,62,252,5422.723145,14579.96289,2,2,121.538111,107.763336,7551.945352,157.835484,255,4131395848,1054912688,255,0.246033,0.124782,0.121251,82,222,1,640,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1,10.0.0.66,192.168.1.5
326,0.860687,tcp,-,FIN,12,8,992,716,22.075388,254,252,8458.359375,5827.902344,3,2,74.362366,107.949859,3747.29076,144.87725,255,2449718802,2488416045,255,0.201758,0.105034,0.096724,83,90,0,0,7,1,2,2,2,3,0,0,0,4,3,0,Fuzzers,1,10.0.0.66,192.168.1.5
327,44.22596,tcp,-,FIN,34,22,18872,1718,1.243613,254,252,3313.348145,296.658356,31,4,1337.902395,2102.1795,218117.9203,8414.999,255,2841999187,846254788,255,0.165615,0.080174,0.085441,555,78,0,0,6,1,3,3,3,4,0,0,0,4,4,0,Fuzzers,1,10.0.0.66,192.168.1.5
328,1.004763,tcp,-,FIN,12,8,1092,766,18.909932,254,252,7970.038574,5342.553223,3,2,87.983997,124.173,4557.447557,167.271187,255,3779247937,2309105915,255,0.267796,0.135546,0.13225,91,96,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1,10.0.0.66,192.168.1.5
329,1.393967,tcp,-,FIN,12,10,1164,842,15.064919,254,252,6123.530762,4350.174805,3,2,123.169369,140.056437,7697.372542,187.665875,255,3034287580,3535196697,255,0.267957,0.13345,0.134507,97,84,0,0,3,1,2,2,2,3,0,0,0,3,3,0,Fuzzers,1,10.0.0.66,192.168.1.5
330,1.31628,tcp,http,FIN,12,10,1314,1774,15.954052,62,252,7323.669922,9706.141602,3,2,119.661824,135.519672,7326.926789,199.297734,255,737230307,602155309,255,0.171971,0.095961,0.07601,110,177,1,440,1,1,2,1,1,1,0,0,1,3,1,0,Exploits,1,10.0.0.66,192.168.1.5
331,1.392847,tcp,-,FIN,12,10,1084,820,15.077033,254,252,5709.169922,4238.800293,3,2,126.622452,145.992562,7018.066572,264.986469,255,400202663,216341289,255,0.122739,0.078245,0.044494,90,82,0,0,5,1,2,2,2,3,0,0,0,2,3,0,Fuzzers,1,10.0.0.66,192.168.1.5
332,2.838932,tcp,pop3,FIN,26,64,1222,63172,31.349817,62,252,3311.104248,175234.9063,7,30,113.551523,43.740096,6166.70459,3738.317491,255,724680820,4013307900,255,0.151464,0.083303,0.068161,47,987,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1,10.0.0.66,192.168.1.5
